"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"#NENHC18 https://t.co/O9cRJNnkua",FALSE,4,NA,2018-04-14 11:58:47,FALSE,NA,"985125209060659200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Just_Some_Dude",0,FALSE,FALSE,NA,NA
"#nenhc18 NOWA vs Myotis Leibii at the Poster session - which is rarer",FALSE,3,NA,2018-04-14 11:46:59,FALSE,NA,"985122241435357184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Just_Some_Dude",0,FALSE,FALSE,NA,NA
"@byrdgyrl1 Saw one of your posters already! #NENHC18",FALSE,2,"byrdgyrl1",2018-04-14 11:42:35,FALSE,"985119799884775425","985121134357164032","4150857221","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ejrollinson",0,FALSE,FALSE,NA,NA
"Gaku Ramen was a delicious dinner spot with @leeann_bruetsch,  Jen Kayla &amp; @CourtneyKingBio last night in Burlington #NENHC18",FALSE,2,NA,2018-04-14 11:40:12,FALSE,NA,"985120531849601024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","byrdgyrl1",0,FALSE,FALSE,NA,NA
"Hey, #NENHC18,  #SUNYGENESEO #GeneseoBiology is here and ready. 3 faculty &amp; 13 students ready to talk about <ed><U+00A0><U+00BD><ed><U+00B0><U+00A6><ed><U+00A0><U+00BC><ed><U+00BE><U+0099><ed><U+00A0><U+00BC><ed><U+00BD><U+0081><ed><U+00A0><U+00BC><ed><U+00BC><U+00BF><ed><U+00A0><U+00BD><ed><U+00B0><U+009D><ed><U+00A0><U+00BD><ed><U+00B0><U+009B><ed><U+00A0><U+00BC><ed><U+00BC><U+00BC>",FALSE,2,NA,2018-04-14 11:37:17,FALSE,NA,"985119799884775425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","byrdgyrl1",1,FALSE,FALSE,NA,NA
"True confession, it is 7:30am and I've already fangirl-ed @RosemaryMosco at #NENHC18 <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>",FALSE,5,NA,2018-04-14 11:34:10,FALSE,NA,"985119015302463488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","byrdgyrl1",0,FALSE,FALSE,NA,NA
"G’morning #NENHC18! Excited to learn so much today &amp; talk about science comics, once I’ve had 10000 cups of tea.",FALSE,18,NA,2018-04-14 10:44:34,FALSE,NA,"985106533091491840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RosemaryMosco",2,FALSE,FALSE,NA,NA
"I wonder if he’s a speaker at the #nenhc18 He’s staying at the conference hotel. @VTTeddyBear #loveisintheBear https://t.co/tY3dcNlAmg",FALSE,2,NA,2018-04-14 02:23:52,FALSE,NA,"984980525814288385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TravelRobin",0,FALSE,FALSE,NA,NA
"We’re heeeeeere! #NENHC18",FALSE,4,NA,2018-04-14 00:48:49,FALSE,NA,"984956607053402112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ejrollinson",0,FALSE,FALSE,NA,NA
"RT @CornellPress: #NENHC18 and #AOS18AZ are on and we are excited! Check out 4 mystifying facts about BIRD FEEDING you didn't know: https:/…",FALSE,0,NA,2018-04-14 00:39:08,FALSE,NA,"984954168623419392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Kitty_H_Liu",1,TRUE,FALSE,NA,NA
