"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x932617386","x1414696541760200709",2021-07-12 21:21:54,"BotanistBriggs","Phew....  #Botany2021 talk uploaded, not perfect but hey ho, nothing ever is! And its community that counts #iamabotanist - can't wait to hear all the cool science. I am also doing an author chat on the 23rd - about #ExtraordinaryOrchids @UChicagoPress @NHM_London - come &amp; visit! https://t.co/UMXOAOyJ4d","Twitter for iPhone",140,,,,FALSE,TRUE,0,7,,,"Botany2021 iamabotanist",,,,,,,,,,,,,"x242271271","SandyKnapp","en",,,,,,,,,,,,,,,,"x1414208424573800451","Phew....  #Botany2021 talk uploaded, not perfect but hey ho, nothing ever is! And its community that counts #iamabotanist - can't wait to hear all the cool science. I am also doing an author chat on the 23rd - about #ExtraordinaryOrchids @UChicagoPress @NHM_London - come &amp; visit! https://t.co/UMXOAOyJ4d",2021-07-11 13:02:17,"Twitter Web App",42,7,"x242271271","SandyKnapp","Sandra Knapp",4918,138,15703,"London","Taxonomist of tomatoes, potatoes etc. #iamabotanist",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BotanistBriggs/status/1414696541760200709","Marie Briggs","London, UK","A Scot working in tropical botany & curation based at Kew Herbarium. Tangy Twiglet, tea & football lover. The ensuing witterings are all personal opinion.",,FALSE,1777,1377,52,1911,2061,2012-11-07 18:13:36,FALSE,,,,"https://pbs.twimg.com/profile_banners/932617386/1542038122","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000025703226/4cfb206be51a7eaf8ee60bb8d11d16f6_normal.jpeg"
"x744625064620916736","x1414695971749974031",2021-07-12 21:19:38,"malia_santos1","Me, my words, my explanations while recording my #Botany2021 talk. Hope y'all don't mind. <U+0001F605> https://t.co/YtRtaN0tBO","Twitter for iPhone",133,,,,FALSE,TRUE,0,1,,,"Botany2021",,,,,"http://pbs.twimg.com/tweet_video_thumb/E6IAOS-VUAYte6O.jpg","https://t.co/YtRtaN0tBO","https://twitter.com/wile_phylote/status/1414693489208545286/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/E6IAOS-VUAYte6O.jpg","https://t.co/YtRtaN0tBO","https://twitter.com/wile_phylote/status/1414693489208545286/photo/1",,"x3294187659","wile_phylote","en",,,,,,,,,,,,,,,,"x1414693489208545286","Me, my words, my explanations while recording my #Botany2021 talk. Hope y'all don't mind. <U+0001F605> https://t.co/YtRtaN0tBO",2021-07-12 21:09:46,"Twitter Web App",4,1,"x3294187659","wile_phylote","Cody Coyotee Howard",1346,543,6876,"Tucson, AZ","@UF Postdoc (remote from Tucson) - <U+0001F3F3><U+FE0F><U+200D><U+0001F308> - he/him - #geophytes - #WorldGeophyteDay",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/malia_santos1/status/1414695971749974031","Malia Santos","Moscow, ID","Native Hawaiian • PhD Candidate • she/her pronouns • biologist interested in macroevolution, phylogenetics, and plant-herbivore interactions","https://t.co/PlQdtd0VyG",FALSE,97,174,0,45,209,2016-06-19 20:17:04,FALSE,"https://t.co/PlQdtd0VyG","http://santosmalia.github.io",,"https://pbs.twimg.com/profile_banners/744625064620916736/1619663360",,"http://pbs.twimg.com/profile_images/1387594817052430337/Xd7dLwPT_normal.jpg"
"x3294187659","x1414693489208545286",2021-07-12 21:09:46,"wile_phylote","Me, my words, my explanations while recording my #Botany2021 talk. Hope y'all don't mind. <U+0001F605> https://t.co/YtRtaN0tBO","Twitter Web App",91,,,,FALSE,FALSE,4,1,,,"Botany2021",,,,,"http://pbs.twimg.com/tweet_video_thumb/E6IAOS-VUAYte6O.jpg","https://t.co/YtRtaN0tBO","https://twitter.com/wile_phylote/status/1414693489208545286/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/E6IAOS-VUAYte6O.jpg","https://t.co/YtRtaN0tBO","https://twitter.com/wile_phylote/status/1414693489208545286/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/wile_phylote/status/1414693489208545286","Cody Coyotee Howard","Tucson, AZ","@UF Postdoc (remote from Tucson) - <U+0001F3F3><U+FE0F><U+200D><U+0001F308> - he/him - #geophytes - #WorldGeophyteDay","https://t.co/l698Q6DbWR",FALSE,1346,543,29,6876,45171,2015-05-22 17:08:02,FALSE,"https://t.co/l698Q6DbWR","http://www.codycoyotee.com",,"https://pbs.twimg.com/profile_banners/3294187659/1586210859","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1033172100763267072/IgfFqr-W_normal.jpg"
"x3294187659","x1413939626889203715",2021-07-10 19:14:11,"wile_phylote","Dear #botany2021 attendees <U+0001F49A>
I am super excited to share our work on Gnetales seeds with you!!! Amazing group of plants and I hope you find'em even cooler after this talk! <U+0001F331>

It will be live on Wednesday, July21 @ 1:30PM as part of the Development and Structure section!<U+0001F331> https://t.co/pFsvy9kO1c","Twitter for iPhone",140,,,,FALSE,TRUE,0,11,,,"botany2021",,,,,,,,,,,,,"x128028464","CeciZumajo","en",,,,,,,,,,,,,,,,"x1413913484639748103","Dear #botany2021 attendees <U+0001F49A>
I am super excited to share our work on Gnetales seeds with you!!! Amazing group of plants and I hope you find'em even cooler after this talk! <U+0001F331>

It will be live on Wednesday, July21 @ 1:30PM as part of the Development and Structure section!<U+0001F331> https://t.co/pFsvy9kO1c",2021-07-10 17:30:18,"Twitter Web App",85,11,"x128028464","CeciZumajo","Cecilia Zumajo",501,272,335,"New York, USA","Plant EvoDevo at NYBG, Ambrose's Lab. 
Plant Lover. #WomenInScience #SeedsAreAmazing
Thesis defense available here: https://t.co/Ep4FDXepbr",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/wile_phylote/status/1413939626889203715","Cody Coyotee Howard","Tucson, AZ","@UF Postdoc (remote from Tucson) - <U+0001F3F3><U+FE0F><U+200D><U+0001F308> - he/him - #geophytes - #WorldGeophyteDay","https://t.co/l698Q6DbWR",FALSE,1346,543,29,6876,45171,2015-05-22 17:08:02,FALSE,"https://t.co/l698Q6DbWR","http://www.codycoyotee.com",,"https://pbs.twimg.com/profile_banners/3294187659/1586210859","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1033172100763267072/IgfFqr-W_normal.jpg"
"x3294187659","x1412102884997566464",2021-07-05 17:35:38,"wile_phylote","Still accepting applications. If you attend #Botany2021 come to my talk and learn about the fascinating system o colour polymorphism of Anemone coronaria. https://t.co/AznPUIqZQD https://t.co/tD8XUPnER5","Twitter for iPhone",140,,,,FALSE,TRUE,0,4,,,"Botany2021",,,,,,,,,,,,,"x2913384435","yuval_sapir","en",,,,,,,,,,,,,,,,"x1412100066567933953","Still accepting applications. If you attend #Botany2021 come to my talk and learn about the fascinating system o colour polymorphism of Anemone coronaria. https://t.co/AznPUIqZQD https://t.co/tD8XUPnER5",2021-07-05 17:24:26,"Twitter Web App",11,4,"x2913384435","yuval_sapir","Yuval Sapir",1369,682,4283,"Tel Aviv, Israel","Botanist, evolutionary ecologist, and director of Tel Aviv U botanical garden",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/wile_phylote/status/1412102884997566464","Cody Coyotee Howard","Tucson, AZ","@UF Postdoc (remote from Tucson) - <U+0001F3F3><U+FE0F><U+200D><U+0001F308> - he/him - #geophytes - #WorldGeophyteDay","https://t.co/l698Q6DbWR",FALSE,1346,543,29,6876,45171,2015-05-22 17:08:02,FALSE,"https://t.co/l698Q6DbWR","http://www.codycoyotee.com",,"https://pbs.twimg.com/profile_banners/3294187659/1586210859","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1033172100763267072/IgfFqr-W_normal.jpg"
"x3294187659","x1414623411632963590",2021-07-12 16:31:18,"wile_phylote","Anyone going to #Botany2021 that works in a museum and would be willing to review CVs on Friday (23rd) 11:00am – 12:00 pm ET? Please sign up here! https://t.co/RuJGwri4xz","Twitter for iPhone",139,,,,FALSE,TRUE,0,4,,,"Botany2021",,,,,,,,,,,,,"x1258859535588118531","imenarv","en",,,,,,,,,,,,,,,,"x1414621405279395844","Anyone going to #Botany2021 that works in a museum and would be willing to review CVs on Friday (23rd) 11:00am – 12:00 pm ET? Please sign up here! https://t.co/RuJGwri4xz",2021-07-12 16:23:20,"Twitter Web App",5,4,"x1258859535588118531","imenarv","imeña valdes",532,628,1058,"anishinaabe occupied land","MS student in @pbcresearch studying plant-animal interactions with @pbudburst | @botanical_ student rep | #FIUalum | (she/her)",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/wile_phylote/status/1414623411632963590","Cody Coyotee Howard","Tucson, AZ","@UF Postdoc (remote from Tucson) - <U+0001F3F3><U+FE0F><U+200D><U+0001F308> - he/him - #geophytes - #WorldGeophyteDay","https://t.co/l698Q6DbWR",FALSE,1346,543,29,6876,45171,2015-05-22 17:08:02,FALSE,"https://t.co/l698Q6DbWR","http://www.codycoyotee.com",,"https://pbs.twimg.com/profile_banners/3294187659/1586210859","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1033172100763267072/IgfFqr-W_normal.jpg"
"x3294187659","x1412256547682459650",2021-07-06 03:46:14,"wile_phylote","Hey #Botany2021 would y’all be interested in a disability, chronic illness, Deaf, Blind, mental illness, neurodivergent mixer?! I’m trying to determine interest level before I create a plan! @Botanical_","Twitter for iPhone",140,,,,FALSE,TRUE,0,14,,,"Botany2021",,,,,,,,,,,,,"x830429539029377025","HaleyABranch","en",,,,,,,,,,,,,,,,"x1412250365320327172","Hey #Botany2021 would y’all be interested in a disability, chronic illness, Deaf, Blind, mental illness, neurodivergent mixer?! I’m trying to determine interest level before I create a plan! @Botanical_",2021-07-06 03:21:40,"Twitter for iPhone",38,14,"x830429539029377025","HaleyABranch","Haley Branch",1020,1257,1569,"","PhD Candidate, Angert Lab @ubcbotany <U+0001F331> MSc, @eebtoronto<U+0001F335>plant stress, evo ecophysiology <U+0001F33F> Inclusive wellbeing advocate <U+0001F3F3><U+FE0F><U+200D><U+0001F308> she/her <U+0001F993> clumsy typing skills",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/wile_phylote/status/1412256547682459650","Cody Coyotee Howard","Tucson, AZ","@UF Postdoc (remote from Tucson) - <U+0001F3F3><U+FE0F><U+200D><U+0001F308> - he/him - #geophytes - #WorldGeophyteDay","https://t.co/l698Q6DbWR",FALSE,1346,543,29,6876,45171,2015-05-22 17:08:02,FALSE,"https://t.co/l698Q6DbWR","http://www.codycoyotee.com",,"https://pbs.twimg.com/profile_banners/3294187659/1586210859","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1033172100763267072/IgfFqr-W_normal.jpg"
"x3294187659","x1413627481202954243",2021-07-09 22:33:50,"wile_phylote","#Botany2021 we are looking for professional scientists in academia, teaching, museums, government, and industry to help review and give feedback on CV’s or resumes! Please sign up to help here: https://t.co/RuJGwri4xz https://t.co/DmJs9mq3pk","Twitter Web App",140,,,,FALSE,TRUE,0,8,,,"Botany2021",,,,,,,,,,,,,"x1258859535588118531","imenarv","en",,,,,,,,,,,,,,,,"x1413617921306382346","#Botany2021 we are looking for professional scientists in academia, teaching, museums, government, and industry to help review and give feedback on CV’s or resumes! Please sign up to help here: https://t.co/RuJGwri4xz https://t.co/DmJs9mq3pk",2021-07-09 21:55:50,"Twitter Web App",11,8,"x1258859535588118531","imenarv","imeña valdes",532,628,1058,"anishinaabe occupied land","MS student in @pbcresearch studying plant-animal interactions with @pbudburst | @botanical_ student rep | #FIUalum | (she/her)",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/wile_phylote/status/1413627481202954243","Cody Coyotee Howard","Tucson, AZ","@UF Postdoc (remote from Tucson) - <U+0001F3F3><U+FE0F><U+200D><U+0001F308> - he/him - #geophytes - #WorldGeophyteDay","https://t.co/l698Q6DbWR",FALSE,1346,543,29,6876,45171,2015-05-22 17:08:02,FALSE,"https://t.co/l698Q6DbWR","http://www.codycoyotee.com",,"https://pbs.twimg.com/profile_banners/3294187659/1586210859","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1033172100763267072/IgfFqr-W_normal.jpg"
"x3294187659","x1413540900043640832",2021-07-09 16:49:47,"wile_phylote","Want to have more fun in #Botany2021? Come to our botanic trivia and win big prize! <U+0001F3C6>

Sign up here before July 18th! https://t.co/J7pR9RZqSq 

PIs are especially encouraged to team up with your students! 

See y'all there fellow #iamabotanist nerds! <U+0001F9D0><U+0001F33F><U+0001F913> https://t.co/Amqdq9zgLg","Twitter Web App",140,,,,FALSE,TRUE,0,38,,,"Botany2021",,,,,,,,,,,,,"x1035949079648460800","0_minyaaa","en",,,,,,,,,,,,,,,,"x1413499190047617026","Want to have more fun in #Botany2021? Come to our botanic trivia and win big prize! <U+0001F3C6>

Sign up here before July 18th! https://t.co/J7pR9RZqSq 

PIs are especially encouraged to team up with your students! 

See y'all there fellow #iamabotanist nerds! <U+0001F9D0><U+0001F33F><U+0001F913> https://t.co/Amqdq9zgLg",2021-07-09 14:04:03,"Twitter Web App",79,38,"x1035949079648460800","0_minyaaa","<U+95F5><U+5A05> (Min Ya | Minya)",5290,3584,3559,"Cambridge, MA","PhD candidate w. Prof. Elena Kramer at @HarvardOEB. Former student rep of @Botanical_. @MEME_evobio alumnus. She/Her. Plants. Development. Evolution.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/wile_phylote/status/1413540900043640832","Cody Coyotee Howard","Tucson, AZ","@UF Postdoc (remote from Tucson) - <U+0001F3F3><U+FE0F><U+200D><U+0001F308> - he/him - #geophytes - #WorldGeophyteDay","https://t.co/l698Q6DbWR",FALSE,1346,543,29,6876,45171,2015-05-22 17:08:02,FALSE,"https://t.co/l698Q6DbWR","http://www.codycoyotee.com",,"https://pbs.twimg.com/profile_banners/3294187659/1586210859","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1033172100763267072/IgfFqr-W_normal.jpg"
"x3294187659","x1414465334325628928",2021-07-12 06:03:09,"wile_phylote","Attendees of #botany2021 , please join me on July 20 at 10:30 in the Phytochemistry session for a discussion of digestive enzymes and antimicrobial peptides from the Cape sundew! https://t.co/AyO3xMmR12","Twitter for iPhone",140,,,,FALSE,TRUE,0,3,,,"botany2021",,,,,,,,,,,,,"x33154524","rachelwmartin","en",,,,,,,,,,,,,,,,"x1414445214303805442","Attendees of #botany2021 , please join me on July 20 at 10:30 in the Phytochemistry session for a discussion of digestive enzymes and antimicrobial peptides from the Cape sundew! https://t.co/AyO3xMmR12",2021-07-12 04:43:12,"Twitter Web App",15,3,"x33154524","rachelwmartin","Rachel Martin",795,1225,1698,"irvine","Biophysical chemist, NMR spectroscopist, vision researcher, plant enthusiast, enzyme hunter. She/her.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/wile_phylote/status/1414465334325628928","Cody Coyotee Howard","Tucson, AZ","@UF Postdoc (remote from Tucson) - <U+0001F3F3><U+FE0F><U+200D><U+0001F308> - he/him - #geophytes - #WorldGeophyteDay","https://t.co/l698Q6DbWR",FALSE,1346,543,29,6876,45171,2015-05-22 17:08:02,FALSE,"https://t.co/l698Q6DbWR","http://www.codycoyotee.com",,"https://pbs.twimg.com/profile_banners/3294187659/1586210859","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1033172100763267072/IgfFqr-W_normal.jpg"
